Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
2128,01/12/2016,Portmoak Gliding Club,Scotland,50,30,TRUE,30,30,40,20,120
5025,01/12/2016,Devon & Somerset Gliding Club,South West,80,40,FALSE,40,20,80,10,150
15063,01/12/2016,Dunstable Gliding Club,East Midlands,120,60,FALSE,60,50,70,10,190
21223,01/12/2016,Midland Gliding Club,West Midlands,90,40,FALSE,40,30,110,10,190
3797,02/12/2016,Scottish Gliding Centre,Scotland,80,30,TRUE,30,50,80,20,180
6015,02/12/2016,Husbands Bosworth Gliding Club,East Midlands,60,30,FALSE,30,10,50,0,90
21340,02/12/2016,Nympsfield Gliding Club,South West,70,30,FALSE,30,40,90,20,180
886,03/12/2016,Kent Gliding Club,South East,100,70,TRUE,80,30,100,10,220
6916,03/12/2016,Yorkshire Gliding Club,North West,120,80,FALSE,80,20,180,10,290
11115,03/12/2016,Lasham Gliding Society,South East,90,40,FALSE,50,10,100,10,170
12472,03/12/2016,Wolds Gliding Club,East Midlands,110,70,FALSE,80,20,80,20,200
8504,04/12/2016,Kent Gliding Club,South East,70,30,FALSE,30,0,60,0,90
10768,04/12/2016,Wolds Gliding Club,East Midlands,70,30,FALSE,30,40,90,20,180
11181,04/12/2016,Dunstable Gliding Club,East Midlands,130,60,FALSE,50,10,130,10,200
18044,04/12/2016,Cotswold Gliding Club,West Midlands,50,20,FALSE,20,10,60,10,100
24041,04/12/2016,Bristol & Gloucestershire Gliding Club,South West,120,50,TRUE,40,20,90,0,150
24114,04/12/2016,Yorkshire Gliding Club,North West,120,60,FALSE,60,10,130,20,220
3574,05/12/2016,Bristol & Gloucestershire Gliding Club,South West,80,30,TRUE,30,20,80,0,130
5258,05/12/2016,Midland Gliding Club,West Midlands,80,40,TRUE,40,20,110,20,190
13303,05/12/2016,Talgarth Gliding Club,South Wales,100,40,FALSE,40,40,100,10,190
1925,06/12/2016,Lasham Gliding Society,South East,60,30,FALSE,30,30,70,10,140
7589,06/12/2016,Shalbourne Gliding Club,South East,150,60,TRUE,50,10,150,20,230
8920,06/12/2016,Buckminster Gliding Club,East Midlands,80,50,FALSE,60,40,110,10,220
9276,06/12/2016,Cambridge Gliding Centre,East Anglia,80,40,TRUE,40,0,70,0,110
21196,06/12/2016,London Gliding Club,East Midlands,90,40,FALSE,30,40,70,10,150
3469,07/12/2016,Devon & Somerset Gliding Club,South West,130,60,FALSE,50,30,80,10,170
10133,07/12/2016,Devon & Somerset Gliding Club,South West,150,60,FALSE,60,30,200,10,300
10520,07/12/2016,Lasham Gliding Society,South East,100,40,FALSE,30,30,100,10,170
17413,07/12/2016,Buckminster Gliding Club,East Midlands,120,50,FALSE,50,0,60,0,110
19227,07/12/2016,Kent Gliding Club,South East,60,40,FALSE,50,30,90,20,190
22578,07/12/2016,Lasham Gliding Society,South East,130,50,FALSE,50,40,130,0,220
1866,08/12/2016,Buckminster Gliding Club,East Midlands,130,70,FALSE,70,0,120,10,200
5879,08/12/2016,Shalbourne Gliding Club,South East,80,50,FALSE,50,40,60,10,160
6572,08/12/2016,Devon & Somerset Gliding Club,South West,60,30,TRUE,30,50,60,10,150
3069,09/12/2016,Buckminster Gliding Club,East Midlands,70,40,FALSE,40,50,80,0,170
5829,09/12/2016,Yorkshire Gliding Club,North West,120,60,TRUE,50,10,100,0,160
13077,09/12/2016,Scottish Gliding Centre,Scotland,90,50,FALSE,60,50,50,0,160
23686,09/12/2016,Yorkshire Gliding Club,North West,50,20,FALSE,20,40,40,10,110
3531,10/12/2016,Portmoak Gliding Club,Scotland,100,60,FALSE,70,10,80,0,160
13988,10/12/2016,Wolds Gliding Club,East Midlands,90,40,TRUE,40,10,50,10,110
18298,10/12/2016,Midland Gliding Club,West Midlands,70,30,FALSE,20,50,40,20,130
25008,10/12/2016,Nympsfield Gliding Club,South West,130,40,FALSE,50,20,90,0,160
5066,11/12/2016,Lasham Gliding Society,South East,100,60,FALSE,60,20,110,0,190
9549,11/12/2016,Cambridge Gliding Centre,East Anglia,100,60,FALSE,60,40,140,0,240
11312,11/12/2016,Lasham Gliding Society,South East,50,30,TRUE,40,20,40,10,110
11548,11/12/2016,Yorkshire Gliding Club,North West,60,30,TRUE,30,40,70,0,140
16408,11/12/2016,Yorkshire Gliding Club,North West,60,30,FALSE,20,40,50,10,120
17374,11/12/2016,Midland Gliding Club,West Midlands,130,60,TRUE,60,20,90,10,180
18201,11/12/2016,Dunstable Gliding Club,East Midlands,60,30,TRUE,30,30,60,10,130
21362,11/12/2016,Buckminster Gliding Club,East Midlands,140,60,TRUE,60,50,180,20,310
748,12/12/2016,Lasham Gliding Society,South East,110,70,FALSE,70,20,130,20,240
2530,12/12/2016,Dunstable Gliding Club,East Midlands,50,20,FALSE,20,10,40,10,80
24337,12/12/2016,Scottish Gliding Centre,Scotland,50,30,FALSE,30,40,30,10,110
5723,13/12/2016,Kent Gliding Club,South East,100,50,TRUE,40,50,80,0,170
18225,13/12/2016,Scottish Gliding Centre,Scotland,60,20,TRUE,20,0,70,0,90
18442,13/12/2016,Devon & Somerset Gliding Club,South West,150,100,FALSE,90,10,170,20,290
20080,13/12/2016,Devon & Somerset Gliding Club,South West,70,40,FALSE,50,20,100,10,180
2836,14/12/2016,Lasham Gliding Society,South East,110,40,FALSE,40,30,90,10,170
2298,15/12/2016,Lasham Gliding Society,South East,60,30,FALSE,30,40,50,10,130
13791,15/12/2016,Devon & Somerset Gliding Club,South West,110,70,FALSE,70,50,130,0,250
14715,15/12/2016,Midland Gliding Club,West Midlands,120,60,FALSE,60,20,140,20,240
18145,15/12/2016,Yorkshire Gliding Club,North West,60,30,TRUE,30,20,70,20,140
21539,15/12/2016,Nympsfield Gliding Club,South West,70,30,FALSE,30,10,80,10,130
3214,16/12/2016,Yorkshire Gliding Club,North West,90,50,TRUE,50,50,130,20,250
3367,16/12/2016,Wolds Gliding Club,East Midlands,120,70,FALSE,60,30,150,10,250
19930,16/12/2016,Yorkshire Gliding Club,North West,70,30,FALSE,40,0,80,0,120
15077,17/12/2016,Husbands Bosworth Gliding Club,East Midlands,110,50,FALSE,40,0,110,10,160
23682,17/12/2016,Husbands Bosworth Gliding Club,East Midlands,90,30,TRUE,30,50,50,20,150
23970,17/12/2016,Midland Gliding Club,West Midlands,70,30,FALSE,30,10,40,10,90
1196,18/12/2016,Yorkshire Gliding Club,North West,80,50,FALSE,50,10,60,20,140
3172,18/12/2016,London Gliding Club,East Midlands,120,40,FALSE,30,10,140,10,190
4034,18/12/2016,Portmoak Gliding Club,Scotland,80,30,FALSE,40,30,120,20,210
6279,18/12/2016,Devon & Somerset Gliding Club,South West,140,80,FALSE,80,20,140,10,250
7376,18/12/2016,Wolds Gliding Club,East Midlands,90,30,FALSE,30,30,110,20,190
7408,18/12/2016,Bristol & Gloucestershire Gliding Club,South West,140,70,TRUE,80,40,120,10,250
10962,18/12/2016,Shalbourne Gliding Club,South East,100,30,FALSE,30,10,130,20,190
18313,18/12/2016,London Gliding Club,East Midlands,80,30,FALSE,40,10,90,0,140
21414,18/12/2016,Scottish Gliding Centre,Scotland,120,50,FALSE,50,10,90,20,170
656,19/12/2016,Buckminster Gliding Club,East Midlands,60,20,TRUE,20,20,70,20,130
3870,19/12/2016,Dunstable Gliding Club,East Midlands,140,70,TRUE,70,10,110,10,200
8912,19/12/2016,Yorkshire Gliding Club,North West,120,40,FALSE,30,40,160,10,240
9883,19/12/2016,Buckminster Gliding Club,East Midlands,80,30,FALSE,30,30,110,10,180
11035,19/12/2016,Yorkshire Gliding Club,North West,110,70,TRUE,70,20,100,10,200
3784,20/12/2016,Midland Gliding Club,West Midlands,90,40,FALSE,30,40,80,10,160
3874,20/12/2016,Yorkshire Gliding Club,North West,90,50,TRUE,40,50,90,10,190
7530,20/12/2016,Lasham Gliding Society,South East,100,40,FALSE,50,50,60,10,170
14024,20/12/2016,London Gliding Club,East Midlands,80,50,FALSE,40,20,100,0,160
15366,20/12/2016,Midland Gliding Club,West Midlands,80,40,TRUE,30,20,50,0,100
3166,21/12/2016,Lasham Gliding Society,South East,60,20,FALSE,20,30,30,20,100
4310,21/12/2016,Shalbourne Gliding Club,South East,80,30,TRUE,30,10,40,10,90
24166,21/12/2016,London Gliding Club,East Midlands,140,80,FALSE,70,20,170,10,270
5196,22/12/2016,Portmoak Gliding Club,Scotland,100,30,TRUE,30,30,120,0,180
5392,22/12/2016,Portmoak Gliding Club,Scotland,90,40,FALSE,40,40,50,10,140
6420,22/12/2016,Lasham Gliding Society,South East,50,20,FALSE,20,20,60,10,110
6614,22/12/2016,Devon & Somerset Gliding Club,South West,70,40,FALSE,50,20,100,0,170
6710,22/12/2016,Husbands Bosworth Gliding Club,East Midlands,140,90,TRUE,90,50,100,20,260
15511,22/12/2016,Lasham Gliding Society,South East,50,20,FALSE,20,40,70,20,150
1422,23/12/2016,Norfolk Gliding Club,East Anglia,100,40,TRUE,40,10,110,0,160
1996,23/12/2016,Dunstable Gliding Club,East Midlands,150,60,TRUE,70,30,130,0,230
2457,23/12/2016,Shalbourne Gliding Club,South East,110,40,FALSE,50,20,100,0,170
15873,23/12/2016,Gransden Lodge Gliding Club,East Anglia,50,30,TRUE,40,20,50,20,130
21051,23/12/2016,Wolds Gliding Club,East Midlands,120,50,FALSE,60,20,130,20,230
24376,23/12/2016,Lasham Gliding Society,South East,100,30,FALSE,30,40,90,10,170
7369,24/12/2016,London Gliding Club,East Midlands,100,70,TRUE,60,30,130,20,240
18593,25/12/2016,Nympsfield Gliding Club,South West,120,60,FALSE,60,20,150,0,230
6906,26/12/2016,Norfolk Gliding Club,East Anglia,110,70,TRUE,60,40,60,20,180
7381,26/12/2016,Midland Gliding Club,West Midlands,80,50,FALSE,50,50,100,0,200
12507,26/12/2016,Midland Gliding Club,West Midlands,70,30,FALSE,30,30,80,10,150
15373,26/12/2016,London Gliding Club,East Midlands,120,60,TRUE,70,0,70,10,150
15828,26/12/2016,Shalbourne Gliding Club,South East,140,60,TRUE,70,30,160,0,260
17248,26/12/2016,Yorkshire Gliding Club,North West,110,50,FALSE,60,50,80,10,200
20822,26/12/2016,Cotswold Gliding Club,West Midlands,130,80,FALSE,100,30,130,0,260
15281,27/12/2016,Norfolk Gliding Club,East Anglia,150,60,FALSE,70,40,140,10,260
21061,27/12/2016,Wolds Gliding Club,East Midlands,90,40,FALSE,50,50,130,10,240
7914,28/12/2016,Midland Gliding Club,West Midlands,60,20,TRUE,20,0,60,20,100
8804,28/12/2016,Lasham Gliding Society,South East,60,30,FALSE,30,10,90,20,150
9478,28/12/2016,Cambridge Gliding Centre,East Anglia,80,30,TRUE,40,10,40,20,110
9510,28/12/2016,Nympsfield Gliding Club,South West,60,40,FALSE,40,30,70,10,150
11920,28/12/2016,Devon & Somerset Gliding Club,South West,60,30,TRUE,30,10,70,0,110
16011,28/12/2016,Cambridge Gliding Centre,East Anglia,100,30,TRUE,30,50,100,10,190
23662,28/12/2016,Cambridge Gliding Centre,East Anglia,150,60,FALSE,60,20,210,10,300
24055,28/12/2016,London Gliding Club,East Midlands,70,30,FALSE,30,40,100,20,190
24457,28/12/2016,Shalbourne Gliding Club,South East,100,50,FALSE,50,40,110,0,200
162,29/12/2016,Talgarth Gliding Club,South Wales,80,40,TRUE,30,20,60,10,120
660,29/12/2016,Cambridge Gliding Centre,East Anglia,100,50,FALSE,60,30,50,10,150
1952,29/12/2016,Yorkshire Gliding Club,North West,120,60,FALSE,70,30,150,10,260
3838,29/12/2016,Portmoak Gliding Club,Scotland,70,20,FALSE,20,30,60,10,120
10888,29/12/2016,Gransden Lodge Gliding Club,East Anglia,130,50,TRUE,50,30,190,20,290
12978,29/12/2016,Scottish Gliding Centre,Scotland,60,30,FALSE,20,20,60,10,110
17096,29/12/2016,Lasham Gliding Society,South East,130,70,TRUE,70,30,130,10,240
21371,29/12/2016,Devon & Somerset Gliding Club,South West,150,80,TRUE,90,30,120,0,240
23228,29/12/2016,Lasham Gliding Society,South East,60,30,FALSE,30,20,50,20,120
25827,29/12/2016,Midland Gliding Club,West Midlands,90,50,FALSE,40,0,100,20,160
1757,30/12/2016,Buckminster Gliding Club,East Midlands,80,50,FALSE,50,20,80,10,160
14315,30/12/2016,Shalbourne Gliding Club,South East,140,70,FALSE,80,0,170,20,270
15362,30/12/2016,Buckminster Gliding Club,East Midlands,120,50,FALSE,50,30,150,20,250
20938,30/12/2016,Norfolk Gliding Club,East Anglia,140,70,FALSE,60,30,150,20,260
24935,30/12/2016,Talgarth Gliding Club,South Wales,60,30,FALSE,30,10,90,10,140
25178,30/12/2016,London Gliding Club,East Midlands,110,40,FALSE,40,30,70,10,150
5646,31/12/2016,London Gliding Club,East Midlands,120,40,FALSE,30,30,70,10,140
6854,31/12/2016,Kent Gliding Club,South East,100,40,FALSE,40,30,110,0,180
13984,31/12/2016,Shalbourne Gliding Club,South East,70,30,FALSE,30,40,70,20,160
14786,31/12/2016,Shalbourne Gliding Club,South East,110,40,TRUE,40,50,90,10,190
17518,31/12/2016,Buckminster Gliding Club,East Midlands,120,70,FALSE,60,40,110,0,210
18761,31/12/2016,Yorkshire Gliding Club,North West,110,40,FALSE,40,50,140,10,240
509,01/01/2017,Lasham Gliding Society,South East,140,50,TRUE,60,20,180,10,270
8122,01/01/2017,Talgarth Gliding Club,South Wales,90,30,TRUE,30,40,70,0,140
12470,01/01/2017,Buckminster Gliding Club,East Midlands,50,20,FALSE,20,40,50,10,120
12677,01/01/2017,Bristol & Gloucestershire Gliding Club,South West,100,40,FALSE,40,30,150,20,240
211,02/01/2017,Cambridge Gliding Centre,East Anglia,120,40,TRUE,50,10,140,0,200
5456,02/01/2017,London Gliding Club,East Midlands,80,40,FALSE,40,30,50,0,120
8630,02/01/2017,Nympsfield Gliding Club,South West,120,60,FALSE,60,30,150,10,250
12790,02/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,40,FALSE,30,50,30,20,130
17224,02/01/2017,Nympsfield Gliding Club,South West,110,50,FALSE,50,10,80,0,140
19716,02/01/2017,Shalbourne Gliding Club,South East,60,30,TRUE,20,30,40,0,90
2657,03/01/2017,Lasham Gliding Society,South East,150,70,FALSE,60,10,150,0,220
2542,04/01/2017,Cotswold Gliding Club,West Midlands,90,30,TRUE,40,30,100,0,170
9056,04/01/2017,Shalbourne Gliding Club,South East,100,50,FALSE,60,30,140,10,240
187,05/01/2017,Cambridge Gliding Centre,East Anglia,90,60,FALSE,60,20,80,10,170
5712,05/01/2017,Buckminster Gliding Club,East Midlands,120,70,FALSE,60,20,120,10,210
129,06/01/2017,Devon & Somerset Gliding Club,South West,160,90,FALSE,80,0,90,20,190
544,06/01/2017,Norfolk Gliding Club,East Anglia,100,50,TRUE,50,30,100,10,190
7991,06/01/2017,Shalbourne Gliding Club,South East,140,80,FALSE,90,20,90,10,210
9114,06/01/2017,Cambridge Gliding Centre,East Anglia,90,30,FALSE,30,50,120,10,210
10947,06/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,20,FALSE,20,10,50,0,80
24983,06/01/2017,Lasham Gliding Society,South East,110,50,TRUE,50,10,160,20,240
25996,06/01/2017,Wolds Gliding Club,East Midlands,60,20,TRUE,20,40,50,10,120
2953,07/01/2017,Lasham Gliding Society,South East,80,40,TRUE,50,20,50,0,120
21360,07/01/2017,Lasham Gliding Society,South East,140,60,TRUE,70,20,130,10,230
609,08/01/2017,Portmoak Gliding Club,Scotland,120,60,FALSE,50,10,150,10,220
20969,08/01/2017,Portmoak Gliding Club,Scotland,50,30,TRUE,30,50,50,10,140
21936,08/01/2017,Midland Gliding Club,West Midlands,70,30,FALSE,30,20,90,0,140
23500,08/01/2017,Gransden Lodge Gliding Club,East Anglia,120,60,TRUE,60,20,110,20,210
1026,09/01/2017,Nympsfield Gliding Club,South West,90,40,FALSE,40,10,80,10,140
8631,09/01/2017,Shalbourne Gliding Club,South East,120,70,FALSE,80,40,100,20,240
10872,09/01/2017,Norfolk Gliding Club,East Anglia,100,40,FALSE,40,40,50,10,140
13080,09/01/2017,Buckminster Gliding Club,East Midlands,120,70,TRUE,60,30,150,10,250
21593,09/01/2017,Buckminster Gliding Club,East Midlands,140,70,FALSE,70,10,80,10,170
7756,10/01/2017,Bristol & Gloucestershire Gliding Club,South West,110,50,FALSE,50,30,70,20,170
8425,10/01/2017,Nympsfield Gliding Club,South West,120,60,TRUE,60,20,160,10,250
9048,10/01/2017,Husbands Bosworth Gliding Club,East Midlands,60,30,FALSE,30,40,80,0,150
19683,10/01/2017,Scottish Gliding Centre,Scotland,60,30,FALSE,40,10,40,20,110
10278,11/01/2017,Shalbourne Gliding Club,South East,90,40,FALSE,40,10,120,20,190
11543,11/01/2017,Shalbourne Gliding Club,South East,130,40,FALSE,50,40,120,0,210
15808,11/01/2017,Lasham Gliding Society,South East,120,70,TRUE,80,50,70,10,210
17098,11/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,40,FALSE,50,0,60,20,130
20657,11/01/2017,Gransden Lodge Gliding Club,East Anglia,140,60,FALSE,50,30,90,10,180
8192,12/01/2017,Portmoak Gliding Club,Scotland,100,70,TRUE,60,20,90,10,180
10092,12/01/2017,Devon & Somerset Gliding Club,South West,160,60,FALSE,70,40,130,20,260
14080,12/01/2017,Shalbourne Gliding Club,South East,120,40,TRUE,40,40,90,10,180
23016,12/01/2017,London Gliding Club,East Midlands,150,60,FALSE,70,20,170,10,270
6821,13/01/2017,Cambridge Gliding Centre,East Anglia,90,40,FALSE,40,10,90,0,140
10600,13/01/2017,Yorkshire Gliding Club,North West,120,40,FALSE,40,0,70,10,120
14687,13/01/2017,Lasham Gliding Society,South East,130,50,TRUE,40,30,140,20,230
13507,14/01/2017,Dunstable Gliding Club,East Midlands,60,30,TRUE,30,40,50,10,130
17271,14/01/2017,Yorkshire Gliding Club,North West,70,20,TRUE,20,20,100,10,150
19222,14/01/2017,Gransden Lodge Gliding Club,East Anglia,110,60,FALSE,60,40,60,20,180
21642,14/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,40,FALSE,40,30,40,10,120
25859,14/01/2017,Buckminster Gliding Club,East Midlands,100,40,FALSE,40,40,100,10,190
2324,15/01/2017,Norfolk Gliding Club,East Anglia,120,60,TRUE,50,30,140,10,230
4076,15/01/2017,London Gliding Club,East Midlands,90,40,TRUE,40,10,100,10,160
4107,15/01/2017,London Gliding Club,East Midlands,110,50,FALSE,40,10,60,0,110
13587,15/01/2017,Bristol & Gloucestershire Gliding Club,South West,70,40,FALSE,40,30,100,10,180
21202,15/01/2017,Devon & Somerset Gliding Club,South West,90,50,TRUE,40,40,50,0,130
23698,15/01/2017,Lasham Gliding Society,South East,130,80,FALSE,80,0,130,10,220
228,16/01/2017,Norfolk Gliding Club,East Anglia,60,20,FALSE,20,20,80,10,130
9199,16/01/2017,Bristol & Gloucestershire Gliding Club,South West,130,80,TRUE,90,20,130,10,250
14637,16/01/2017,Nympsfield Gliding Club,South West,130,60,FALSE,60,20,130,0,210
20291,16/01/2017,Yorkshire Gliding Club,North West,60,20,FALSE,20,20,80,10,130
21189,16/01/2017,Lasham Gliding Society,South East,140,60,FALSE,50,30,150,10,240
24221,16/01/2017,Buckminster Gliding Club,East Midlands,150,90,FALSE,110,0,120,0,230
25856,16/01/2017,Devon & Somerset Gliding Club,South West,100,40,TRUE,50,30,100,0,180
4634,17/01/2017,Midland Gliding Club,West Midlands,60,30,FALSE,30,50,70,10,160
9055,17/01/2017,London Gliding Club,East Midlands,110,40,TRUE,50,30,150,0,230
12855,17/01/2017,Husbands Bosworth Gliding Club,East Midlands,130,70,FALSE,60,40,190,10,300
17077,17/01/2017,Buckminster Gliding Club,East Midlands,110,40,FALSE,30,10,60,0,100
20056,17/01/2017,Midland Gliding Club,West Midlands,110,60,FALSE,60,50,70,10,190
6317,18/01/2017,Cambridge Gliding Centre,East Anglia,100,50,FALSE,50,0,140,20,210
7153,18/01/2017,Shalbourne Gliding Club,South East,50,20,FALSE,20,40,50,10,120
11797,18/01/2017,Cambridge Gliding Centre,East Anglia,140,60,TRUE,60,20,100,10,190
11850,18/01/2017,Husbands Bosworth Gliding Club,East Midlands,150,70,FALSE,70,40,90,10,210
20483,18/01/2017,Yorkshire Gliding Club,North West,100,30,TRUE,40,0,50,10,100
24068,18/01/2017,Norfolk Gliding Club,East Anglia,120,50,TRUE,40,0,140,0,180
2835,19/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,30,FALSE,30,30,30,0,90
8833,19/01/2017,Scottish Gliding Centre,Scotland,70,30,FALSE,30,10,60,10,110
12381,19/01/2017,Scottish Gliding Centre,Scotland,40,30,FALSE,30,10,50,10,100
1715,20/01/2017,Lasham Gliding Society,South East,100,60,TRUE,50,10,60,0,120
5763,20/01/2017,Portmoak Gliding Club,Scotland,120,80,FALSE,70,20,160,10,260
7138,20/01/2017,Norfolk Gliding Club,East Anglia,160,80,FALSE,90,20,130,0,240
11130,20/01/2017,Bristol & Gloucestershire Gliding Club,South West,60,30,FALSE,30,30,40,10,110
11469,20/01/2017,Portmoak Gliding Club,Scotland,60,20,TRUE,20,10,80,20,130
600,21/01/2017,Dunstable Gliding Club,East Midlands,80,40,FALSE,40,40,100,20,200
1124,21/01/2017,Nympsfield Gliding Club,South West,110,40,TRUE,40,0,140,0,180
14586,21/01/2017,London Gliding Club,East Midlands,130,70,FALSE,80,40,70,20,210
23211,21/01/2017,Kent Gliding Club,South East,60,40,FALSE,40,40,60,10,150
24573,21/01/2017,Cambridge Gliding Centre,East Anglia,120,40,FALSE,40,30,140,10,220
14043,22/01/2017,London Gliding Club,East Midlands,80,30,FALSE,30,10,50,10,100
22647,22/01/2017,Cambridge Gliding Centre,East Anglia,150,60,TRUE,70,40,130,0,240
3630,23/01/2017,Cotswold Gliding Club,West Midlands,90,40,TRUE,40,30,110,20,200
14167,23/01/2017,Yorkshire Gliding Club,North West,60,30,FALSE,30,10,50,20,110
14681,23/01/2017,Scottish Gliding Centre,Scotland,120,80,FALSE,80,50,70,10,210
25639,23/01/2017,Yorkshire Gliding Club,North West,90,30,FALSE,20,20,110,20,170
237,24/01/2017,London Gliding Club,East Midlands,70,30,FALSE,20,20,50,20,110
19974,24/01/2017,Bristol & Gloucestershire Gliding Club,South West,130,50,FALSE,60,10,90,0,160
24004,24/01/2017,Talgarth Gliding Club,South Wales,110,40,TRUE,30,40,80,20,170
7801,25/01/2017,Midland Gliding Club,West Midlands,110,40,TRUE,40,20,140,10,210
12022,25/01/2017,Bristol & Gloucestershire Gliding Club,South West,130,50,TRUE,50,0,80,10,140
18525,25/01/2017,London Gliding Club,East Midlands,140,90,FALSE,70,10,70,10,160
