Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
10872,06-11-2023,Midland Gliding Club,West Midlands,370.0,160.0,False,170.0,40.0,230.0,20.0,460.0
10873,16-05-2013,Bristol & Gloucestershire Gliding Club,South West,410.0,90.0,True,80.0,30.0,390.0,10.0,510.0
10874,18-03-2020,Talgarth Gliding Club,South Wales,310.0,110.0,True,100.0,30.0,340.0,20.0,490.0
10875,19-06-2014,Wolds Gliding Club,East Midlands,430.0,80.0,False,80.0,50.0,640.0,10.0,780.0
10876,02-12-2012,Portmoak Gliding Club,Scotland,110.0,50.0,False,50.0,10.0,160.0,10.0,230.0
10877,29-12-2012,Lasham Gliding Society,South East,140.0,90.0,False,90.0,50.0,140.0,10.0,290.0
10878,16-04-2023,Bristol & Gloucestershire Gliding Club,South West,490.0,110.0,True,90.0,10.0,500.0,20.0,620.0
10879,18-03-2010,Yorkshire Gliding Club,North West,170.0,40.0,False,40.0,30.0,100.0,10.0,180.0
10880,06-12-2018,Devon & Somerset Gliding Club,South West,160.0,60.0,True,60.0,20.0,110.0,0.0,190.0
10881,19-03-2014,Cambridge Gliding Centre,East Anglia,160.0,40.0,True,30.0,20.0,160.0,10.0,220.0
10882,12-02-2013,Bristol & Gloucestershire Gliding Club,South West,60.0,30.0,True,30.0,30.0,30.0,0.0,90.0
10883,14-10-2019,Norfolk Gliding Club,East Anglia,210.0,60.0,True,60.0,10.0,280.0,10.0,360.0
10884,29-09-2018,Shalbourne Gliding Club,South East,410.0,70.0,True,80.0,20.0,480.0,10.0,590.0
10885,22-04-2015,Wolds Gliding Club,East Midlands,600.0,140.0,False,130.0,10.0,350.0,10.0,500.0
10886,10-12-2019,Gransden Lodge Gliding Club,East Anglia,120.0,60.0,False,60.0,40.0,60.0,20.0,180.0
10887,19-01-2014,Lasham Gliding Society,South East,150.0,60.0,False,50.0,40.0,90.0,0.0,180.0
10888,27-12-2014,Shalbourne Gliding Club,South East,70.0,30.0,True,30.0,0.0,40.0,0.0,70.0
10889,25-03-2012,Shalbourne Gliding Club,South East,300.0,100.0,True,80.0,40.0,430.0,20.0,570.0
10890,14-08-2019,Portmoak Gliding Club,Scotland,480.0,120.0,True,120.0,10.0,630.0,10.0,770.0
10891,01-01-2017,Cambridge Gliding Centre,East Anglia,120.0,40.0,False,40.0,20.0,130.0,10.0,200.0
10892,22-04-2023,Lasham Gliding Society,South East,210.0,40.0,True,40.0,0.0,240.0,10.0,290.0
10893,07-05-2012,Midland Gliding Club,West Midlands,570.0,120.0,True,110.0,30.0,390.0,10.0,540.0
10894,08-06-2012,Devon & Somerset Gliding Club,South West,570.0,120.0,True,110.0,20.0,580.0,10.0,720.0
10895,30-12-2017,Talgarth Gliding Club,South Wales,130.0,70.0,True,80.0,0.0,80.0,0.0,160.0
10896,06-11-2022,Lasham Gliding Society,South East,150.0,50.0,False,40.0,50.0,190.0,10.0,290.0
10897,30-04-2013,Yorkshire Gliding Club,North West,640.0,130.0,True,130.0,0.0,930.0,20.0,1080.0
10898,21-08-2017,Bristol & Gloucestershire Gliding Club,South West,590.0,110.0,False,110.0,30.0,640.0,20.0,800.0
10899,28-02-2018,Portmoak Gliding Club,Scotland,60.0,30.0,False,30.0,10.0,70.0,20.0,130.0
10900,05-12-2014,London Gliding Club,East Midlands,130.0,60.0,True,50.0,30.0,80.0,0.0,160.0
10901,04-03-2014,Portmoak Gliding Club,Scotland,330.0,160.0,True,190.0,20.0,470.0,10.0,690.0
10902,12-06-2024,Cambridge Gliding Centre,East Anglia,640.0,140.0,False,130.0,20.0,520.0,0.0,670.0
10903,16-09-2010,Nympsfield Gliding Club,South West,260.0,50.0,True,60.0,30.0,160.0,10.0,260.0
10904,07-02-2011,Gransden Lodge Gliding Club,East Anglia,50.0,20.0,False,20.0,0.0,50.0,0.0,70.0
10905,26-01-2020,Portmoak Gliding Club,Scotland,60.0,20.0,True,20.0,50.0,50.0,10.0,130.0
10906,18-12-2021,London Gliding Club,East Midlands,140.0,60.0,True,70.0,0.0,70.0,10.0,150.0
10907,19-04-2015,Lasham Gliding Society,South East,400.0,70.0,True,80.0,30.0,540.0,10.0,660.0
10908,24-11-2023,Lasham Gliding Society,South East,130.0,60.0,True,50.0,30.0,190.0,20.0,290.0
10909,14-10-2021,Buckminster Gliding Club,East Midlands,140.0,40.0,True,50.0,0.0,150.0,20.0,220.0
10910,29-03-2014,Portmoak Gliding Club,Scotland,210.0,90.0,True,70.0,0.0,260.0,10.0,340.0
10911,09-08-2018,Buckminster Gliding Club,East Midlands,490.0,110.0,False,130.0,50.0,290.0,20.0,490.0
10912,13-02-2011,Portmoak Gliding Club,Scotland,110.0,40.0,True,40.0,10.0,60.0,0.0,110.0
10913,17-08-2018,Wolds Gliding Club,East Midlands,280.0,90.0,False,100.0,30.0,290.0,0.0,420.0
10914,17-07-2019,Portmoak Gliding Club,Scotland,440.0,110.0,True,100.0,30.0,280.0,20.0,430.0
10915,07-03-2014,Bristol & Gloucestershire Gliding Club,South West,210.0,80.0,True,80.0,10.0,160.0,0.0,250.0
10916,21-01-2019,Norfolk Gliding Club,East Anglia,70.0,30.0,False,30.0,30.0,40.0,20.0,120.0
10917,29-07-2010,Kent Gliding Club,South East,440.0,150.0,True,140.0,30.0,630.0,10.0,810.0
10918,23-11-2016,Dunstable Gliding Club,East Midlands,130.0,40.0,False,40.0,0.0,110.0,20.0,170.0
10919,06-03-2018,Bristol & Gloucestershire Gliding Club,South West,190.0,50.0,False,50.0,40.0,150.0,0.0,240.0
10920,22-10-2015,Cotswold Gliding Club,West Midlands,190.0,80.0,True,70.0,30.0,210.0,0.0,310.0
10921,04-11-2024,Lasham Gliding Society,South East,210.0,80.0,False,70.0,20.0,110.0,0.0,200.0
10922,08-12-2014,Lasham Gliding Society,South East,100.0,50.0,True,50.0,50.0,110.0,20.0,230.0
10923,27-05-2013,Portmoak Gliding Club,Scotland,390.0,90.0,True,80.0,30.0,480.0,0.0,590.0
10924,08-03-2016,Cambridge Gliding Centre,East Anglia,180.0,80.0,False,90.0,40.0,230.0,10.0,370.0
10925,17-01-2015,Talgarth Gliding Club,South Wales,80.0,30.0,True,30.0,20.0,40.0,10.0,100.0
10926,18-12-2017,Husbands Bosworth Gliding Club,East Midlands,130.0,50.0,False,50.0,10.0,110.0,10.0,180.0
10927,30-11-2013,London Gliding Club,East Midlands,170.0,60.0,True,50.0,10.0,170.0,0.0,230.0
10928,14-09-2019,Devon & Somerset Gliding Club,South West,260.0,90.0,True,80.0,40.0,280.0,10.0,410.0
10929,15-06-2018,Lasham Gliding Society,South East,720.0,190.0,True,210.0,30.0,850.0,0.0,1090.0
10930,14-07-2018,Midland Gliding Club,West Midlands,560.0,120.0,True,130.0,10.0,350.0,20.0,510.0
10931,15-06-2018,Scottish Gliding Centre,Scotland,360.0,70.0,True,60.0,10.0,180.0,0.0,250.0
10932,07-08-2014,Dunstable Gliding Club,East Midlands,460.0,100.0,False,90.0,10.0,460.0,10.0,570.0
10933,19-05-2012,Wolds Gliding Club,East Midlands,330.0,70.0,True,60.0,40.0,460.0,0.0,560.0
10934,01-02-2021,Husbands Bosworth Gliding Club,East Midlands,90.0,50.0,False,40.0,50.0,80.0,20.0,190.0
10935,28-12-2024,London Gliding Club,East Midlands,110.0,50.0,False,40.0,30.0,60.0,10.0,140.0
10936,12-09-2014,Cotswold Gliding Club,West Midlands,660.0,200.0,True,210.0,40.0,460.0,10.0,720.0
10937,30-04-2023,London Gliding Club,East Midlands,380.0,80.0,False,80.0,40.0,320.0,10.0,450.0
10938,21-01-2023,Bristol & Gloucestershire Gliding Club,South West,60.0,20.0,True,20.0,10.0,60.0,10.0,100.0
10939,17-05-2024,Bristol & Gloucestershire Gliding Club,South West,250.0,60.0,True,70.0,40.0,180.0,10.0,300.0
10940,10-03-2024,Wolds Gliding Club,East Midlands,160.0,80.0,True,80.0,40.0,100.0,20.0,240.0
10941,05-02-2010,Cambridge Gliding Centre,East Anglia,60.0,20.0,True,20.0,0.0,60.0,10.0,90.0
10942,04-03-2017,Midland Gliding Club,West Midlands,100.0,50.0,False,40.0,10.0,100.0,0.0,150.0
10943,21-06-2010,Shalbourne Gliding Club,South East,610.0,120.0,True,110.0,0.0,390.0,0.0,500.0
10944,28-06-2010,Buckminster Gliding Club,East Midlands,310.0,60.0,True,50.0,40.0,250.0,0.0,340.0
10945,15-05-2016,Husbands Bosworth Gliding Club,East Midlands,460.0,130.0,True,110.0,30.0,410.0,10.0,560.0
10946,05-02-2018,Cambridge Gliding Centre,East Anglia,100.0,50.0,False,50.0,20.0,110.0,10.0,190.0
10947,22-09-2018,Nympsfield Gliding Club,South West,730.0,220.0,True,180.0,10.0,550.0,10.0,750.0
10948,12-12-2013,Buckminster Gliding Club,East Midlands,90.0,50.0,False,60.0,40.0,110.0,20.0,230.0
10949,28-03-2019,Norfolk Gliding Club,East Anglia,140.0,70.0,True,70.0,10.0,180.0,10.0,270.0
10950,23-09-2024,Shalbourne Gliding Club,South East,690.0,130.0,True,130.0,50.0,460.0,10.0,650.0
10951,15-10-2020,Yorkshire Gliding Club,North West,140.0,50.0,True,60.0,50.0,200.0,20.0,330.0
10952,03-11-2024,Lasham Gliding Society,South East,180.0,50.0,False,60.0,10.0,90.0,10.0,170.0
10953,11-04-2017,Portmoak Gliding Club,Scotland,610.0,110.0,True,130.0,30.0,520.0,10.0,690.0
10954,28-01-2020,Bristol & Gloucestershire Gliding Club,South West,120.0,40.0,False,30.0,0.0,90.0,20.0,140.0
10955,06-04-2012,London Gliding Club,East Midlands,380.0,120.0,True,130.0,40.0,250.0,20.0,440.0
10956,23-03-2020,Talgarth Gliding Club,South Wales,270.0,120.0,False,110.0,40.0,260.0,20.0,430.0
10957,28-05-2023,Yorkshire Gliding Club,North West,530.0,170.0,True,140.0,40.0,540.0,20.0,740.0
10958,07-03-2023,Lasham Gliding Society,South East,240.0,100.0,False,120.0,20.0,200.0,0.0,340.0
10959,01-10-2021,Wolds Gliding Club,East Midlands,300.0,80.0,True,70.0,0.0,230.0,10.0,310.0
10960,21-09-2012,Yorkshire Gliding Club,North West,210.0,60.0,False,60.0,10.0,170.0,10.0,250.0
10961,07-09-2011,Lasham Gliding Society,South East,350.0,90.0,True,80.0,10.0,250.0,0.0,340.0
10962,14-01-2014,Yorkshire Gliding Club,North West,90.0,40.0,False,40.0,40.0,100.0,10.0,190.0
10963,13-10-2017,Husbands Bosworth Gliding Club,East Midlands,150.0,50.0,True,50.0,30.0,90.0,10.0,180.0
10964,17-02-2021,Cambridge Gliding Centre,East Anglia,110.0,60.0,False,50.0,40.0,90.0,20.0,200.0
10965,29-07-2010,Nympsfield Gliding Club,South West,530.0,130.0,False,110.0,40.0,500.0,10.0,660.0
10966,15-05-2010,Dunstable Gliding Club,East Midlands,440.0,90.0,False,80.0,20.0,240.0,10.0,350.0
10967,30-10-2011,Kent Gliding Club,South East,400.0,210.0,True,180.0,40.0,530.0,0.0,750.0
10968,27-01-2017,Midland Gliding Club,West Midlands,120.0,70.0,False,60.0,30.0,100.0,0.0,190.0
10969,16-08-2018,Cambridge Gliding Centre,East Anglia,340.0,70.0,True,70.0,20.0,510.0,20.0,620.0
10970,24-12-2014,Midland Gliding Club,West Midlands,80.0,30.0,True,30.0,10.0,50.0,20.0,110.0
10971,30-05-2016,Lasham Gliding Society,South East,470.0,120.0,True,100.0,20.0,500.0,0.0,620.0
10972,13-06-2016,Cotswold Gliding Club,West Midlands,640.0,160.0,True,160.0,30.0,330.0,10.0,530.0
10973,25-08-2014,Midland Gliding Club,West Midlands,490.0,110.0,True,110.0,50.0,540.0,10.0,710.0
10974,22-07-2019,Midland Gliding Club,West Midlands,240.0,40.0,False,40.0,30.0,160.0,0.0,230.0
10975,25-10-2019,Devon & Somerset Gliding Club,South West,410.0,110.0,False,110.0,10.0,440.0,10.0,570.0
10976,24-04-2020,Lasham Gliding Society,South East,250.0,50.0,True,40.0,20.0,360.0,10.0,430.0
10977,31-08-2017,Cambridge Gliding Centre,East Anglia,460.0,120.0,False,140.0,0.0,380.0,10.0,530.0
10978,19-06-2015,Gransden Lodge Gliding Club,East Anglia,250.0,50.0,True,50.0,40.0,190.0,10.0,290.0
10979,06-09-2011,London Gliding Club,East Midlands,590.0,160.0,False,180.0,40.0,390.0,10.0,620.0
10980,12-08-2019,Lasham Gliding Society,South East,650.0,160.0,False,150.0,40.0,340.0,0.0,530.0
10981,03-08-2011,Midland Gliding Club,West Midlands,670.0,130.0,True,150.0,40.0,450.0,10.0,650.0
10982,18-02-2010,Lasham Gliding Society,South East,130.0,50.0,False,50.0,10.0,100.0,10.0,170.0
10983,23-04-2017,Lasham Gliding Society,South East,660.0,120.0,True,140.0,20.0,540.0,0.0,700.0
10984,04-03-2022,London Gliding Club,East Midlands,140.0,60.0,False,70.0,30.0,180.0,10.0,290.0
10985,02-03-2010,Kent Gliding Club,South East,240.0,100.0,True,120.0,30.0,260.0,10.0,420.0
10986,10-05-2014,Cotswold Gliding Club,West Midlands,270.0,50.0,False,50.0,20.0,270.0,20.0,360.0
10987,24-01-2021,Yorkshire Gliding Club,North West,70.0,30.0,True,30.0,0.0,70.0,0.0,100.0
10988,15-06-2022,Cambridge Gliding Centre,East Anglia,740.0,240.0,True,200.0,30.0,720.0,10.0,960.0
10989,11-04-2017,Wolds Gliding Club,East Midlands,490.0,90.0,True,100.0,10.0,610.0,10.0,730.0
10990,08-05-2017,Yorkshire Gliding Club,North West,340.0,70.0,True,70.0,30.0,390.0,10.0,500.0
10991,11-12-2015,Cotswold Gliding Club,West Midlands,80.0,30.0,False,30.0,30.0,70.0,10.0,140.0
10992,11-02-2013,London Gliding Club,East Midlands,80.0,30.0,True,30.0,40.0,70.0,10.0,150.0
10993,02-07-2018,Lasham Gliding Society,South East,730.0,120.0,False,120.0,30.0,1040.0,10.0,1200.0
10994,16-10-2012,Dunstable Gliding Club,East Midlands,300.0,130.0,True,150.0,20.0,170.0,10.0,350.0
10995,06-06-2010,Lasham Gliding Society,South East,510.0,150.0,True,140.0,10.0,470.0,20.0,640.0
10996,17-05-2013,Gransden Lodge Gliding Club,East Anglia,400.0,70.0,True,80.0,10.0,570.0,20.0,680.0
10997,30-01-2020,Midland Gliding Club,West Midlands,60.0,20.0,False,20.0,20.0,70.0,10.0,120.0
10998,19-11-2023,Yorkshire Gliding Club,North West,240.0,70.0,True,60.0,0.0,190.0,0.0,250.0
10999,17-10-2019,Yorkshire Gliding Club,North West,140.0,40.0,True,40.0,40.0,120.0,10.0,210.0
11000,24-05-2021,Yorkshire Gliding Club,North West,540.0,160.0,True,130.0,20.0,490.0,0.0,640.0
11001,27-02-2012,Portmoak Gliding Club,Scotland,110.0,40.0,True,40.0,10.0,80.0,20.0,150.0
11002,04-07-2020,London Gliding Club,East Midlands,590.0,150.0,False,150.0,40.0,720.0,20.0,930.0
11003,14-08-2022,Dunstable Gliding Club,East Midlands,560.0,140.0,True,120.0,30.0,690.0,20.0,860.0
11004,23-01-2023,Shalbourne Gliding Club,South East,150.0,90.0,False,100.0,0.0,100.0,0.0,200.0
11005,31-08-2011,Buckminster Gliding Club,East Midlands,690.0,120.0,True,110.0,30.0,460.0,10.0,610.0
11006,28-09-2024,Yorkshire Gliding Club,North West,400.0,100.0,True,90.0,10.0,350.0,10.0,460.0
11007,22-10-2023,Lasham Gliding Society,South East,200.0,70.0,True,80.0,20.0,260.0,10.0,370.0
11008,26-02-2014,Cotswold Gliding Club,West Midlands,110.0,60.0,True,60.0,20.0,60.0,10.0,150.0
11009,31-12-2021,Devon & Somerset Gliding Club,South West,140.0,60.0,False,70.0,20.0,130.0,20.0,240.0
11010,26-10-2024,Norfolk Gliding Club,East Anglia,120.0,60.0,False,60.0,40.0,170.0,20.0,290.0
11011,25-04-2022,Midland Gliding Club,West Midlands,450.0,130.0,True,110.0,40.0,290.0,0.0,440.0
11012,11-03-2022,Talgarth Gliding Club,South Wales,210.0,50.0,False,60.0,50.0,160.0,10.0,280.0
11013,02-08-2015,Nympsfield Gliding Club,South West,490.0,120.0,False,110.0,20.0,630.0,10.0,770.0
11014,22-01-2010,London Gliding Club,East Midlands,80.0,30.0,False,30.0,40.0,50.0,10.0,130.0
11015,12-08-2024,Husbands Bosworth Gliding Club,East Midlands,460.0,90.0,True,80.0,20.0,540.0,10.0,650.0
11016,29-08-2016,Cambridge Gliding Centre,East Anglia,610.0,100.0,True,120.0,40.0,500.0,0.0,660.0
11017,13-09-2013,Midland Gliding Club,West Midlands,570.0,110.0,True,110.0,20.0,720.0,10.0,860.0
11018,05-12-2023,London Gliding Club,East Midlands,140.0,70.0,True,60.0,20.0,130.0,10.0,220.0
11019,22-06-2019,Talgarth Gliding Club,South Wales,650.0,140.0,True,140.0,30.0,570.0,10.0,750.0
11020,06-10-2023,Midland Gliding Club,West Midlands,280.0,80.0,True,90.0,10.0,300.0,10.0,410.0
11021,09-02-2020,Lasham Gliding Society,South East,90.0,40.0,False,30.0,40.0,120.0,10.0,200.0
11022,06-09-2020,Buckminster Gliding Club,East Midlands,510.0,90.0,True,100.0,40.0,550.0,20.0,710.0
11023,14-05-2010,Portmoak Gliding Club,Scotland,610.0,150.0,True,150.0,10.0,510.0,0.0,670.0
11024,22-07-2023,Midland Gliding Club,West Midlands,400.0,130.0,True,130.0,10.0,420.0,10.0,570.0
11025,28-05-2021,Shalbourne Gliding Club,South East,300.0,70.0,True,60.0,40.0,280.0,0.0,380.0
11026,09-08-2016,Nympsfield Gliding Club,South West,360.0,80.0,True,70.0,20.0,190.0,20.0,300.0
11027,27-12-2019,Yorkshire Gliding Club,North West,90.0,60.0,False,50.0,50.0,70.0,10.0,180.0
11028,21-04-2016,Nympsfield Gliding Club,South West,520.0,90.0,True,80.0,50.0,500.0,10.0,640.0
11029,02-12-2024,Midland Gliding Club,West Midlands,150.0,90.0,True,90.0,40.0,180.0,10.0,320.0
11030,16-08-2013,Bristol & Gloucestershire Gliding Club,South West,560.0,120.0,False,100.0,30.0,580.0,0.0,710.0
11031,25-06-2020,Shalbourne Gliding Club,South East,210.0,60.0,True,70.0,10.0,180.0,10.0,270.0
11032,08-06-2010,Buckminster Gliding Club,East Midlands,250.0,50.0,True,50.0,10.0,350.0,10.0,420.0
11033,24-06-2019,Lasham Gliding Society,South East,460.0,120.0,False,140.0,20.0,590.0,10.0,760.0
11034,02-03-2019,London Gliding Club,East Midlands,200.0,80.0,True,80.0,50.0,170.0,10.0,310.0
11035,17-04-2016,Nympsfield Gliding Club,South West,230.0,40.0,False,30.0,40.0,210.0,20.0,300.0
11036,24-10-2013,Husbands Bosworth Gliding Club,East Midlands,160.0,50.0,True,50.0,20.0,90.0,0.0,160.0
11037,21-08-2022,Scottish Gliding Centre,Scotland,610.0,140.0,False,140.0,40.0,590.0,10.0,780.0
11038,03-11-2017,Lasham Gliding Society,South East,340.0,130.0,False,120.0,30.0,340.0,0.0,490.0
11039,27-12-2016,Norfolk Gliding Club,East Anglia,120.0,60.0,True,60.0,10.0,100.0,0.0,170.0
11040,15-04-2016,Norfolk Gliding Club,East Anglia,510.0,140.0,True,140.0,30.0,640.0,10.0,820.0
11041,21-09-2023,Lasham Gliding Society,South East,360.0,60.0,False,60.0,50.0,500.0,10.0,620.0
11042,05-06-2014,Nympsfield Gliding Club,South West,530.0,160.0,False,180.0,10.0,570.0,10.0,770.0
11043,18-04-2024,Buckminster Gliding Club,East Midlands,610.0,130.0,False,150.0,30.0,860.0,10.0,1050.0
11044,27-01-2012,Yorkshire Gliding Club,North West,60.0,40.0,False,50.0,0.0,50.0,0.0,100.0
11045,26-06-2014,Buckminster Gliding Club,East Midlands,290.0,50.0,True,50.0,0.0,250.0,10.0,310.0
11046,29-10-2021,Lasham Gliding Society,South East,270.0,70.0,True,60.0,20.0,390.0,20.0,490.0
11047,16-03-2012,Shalbourne Gliding Club,South East,250.0,100.0,True,80.0,40.0,260.0,0.0,380.0
11048,12-10-2010,Nympsfield Gliding Club,South West,280.0,110.0,False,100.0,0.0,300.0,20.0,420.0
11049,22-09-2013,Norfolk Gliding Club,East Anglia,700.0,200.0,True,230.0,10.0,800.0,10.0,1050.0
11050,19-11-2016,London Gliding Club,East Midlands,120.0,50.0,False,50.0,50.0,90.0,0.0,190.0
11051,08-06-2021,Cambridge Gliding Centre,East Anglia,530.0,100.0,True,110.0,0.0,740.0,0.0,850.0
11052,09-12-2017,London Gliding Club,East Midlands,120.0,50.0,False,50.0,20.0,150.0,10.0,230.0
11053,27-04-2011,Cambridge Gliding Centre,East Anglia,730.0,150.0,False,120.0,40.0,420.0,10.0,590.0
11054,19-11-2010,Midland Gliding Club,West Midlands,390.0,180.0,False,210.0,10.0,490.0,10.0,720.0
11055,10-10-2013,Norfolk Gliding Club,East Anglia,380.0,150.0,False,150.0,30.0,510.0,20.0,710.0
11056,23-06-2020,Lasham Gliding Society,South East,350.0,60.0,True,70.0,30.0,260.0,10.0,370.0
11057,30-01-2011,Dunstable Gliding Club,East Midlands,70.0,40.0,True,40.0,30.0,70.0,10.0,150.0
11058,04-04-2011,Devon & Somerset Gliding Club,South West,410.0,80.0,False,70.0,50.0,220.0,0.0,340.0
11059,12-09-2013,Lasham Gliding Society,South East,360.0,70.0,True,60.0,10.0,210.0,20.0,300.0
11060,26-06-2017,Portmoak Gliding Club,Scotland,510.0,90.0,False,80.0,20.0,760.0,10.0,870.0
11061,05-02-2015,Buckminster Gliding Club,East Midlands,140.0,70.0,True,60.0,10.0,80.0,0.0,150.0
11062,26-10-2011,Buckminster Gliding Club,East Midlands,300.0,140.0,False,130.0,20.0,250.0,20.0,420.0
11063,02-07-2015,Yorkshire Gliding Club,North West,300.0,60.0,False,50.0,20.0,250.0,0.0,320.0
11064,12-09-2021,London Gliding Club,East Midlands,510.0,90.0,True,80.0,20.0,500.0,0.0,600.0
11065,19-02-2010,Nympsfield Gliding Club,South West,60.0,20.0,True,20.0,40.0,40.0,20.0,120.0
11066,29-11-2015,London Gliding Club,East Midlands,200.0,60.0,False,60.0,40.0,170.0,0.0,270.0
11067,24-01-2014,Norfolk Gliding Club,East Anglia,130.0,50.0,False,60.0,0.0,130.0,20.0,210.0
11068,03-05-2023,London Gliding Club,East Midlands,700.0,160.0,True,150.0,20.0,460.0,10.0,640.0
11069,08-04-2018,Yorkshire Gliding Club,North West,390.0,80.0,True,90.0,30.0,400.0,20.0,540.0
11070,12-08-2022,Yorkshire Gliding Club,North West,620.0,120.0,True,130.0,20.0,810.0,0.0,960.0
11071,25-07-2014,Midland Gliding Club,West Midlands,450.0,110.0,True,130.0,20.0,600.0,0.0,750.0
11072,11-04-2019,Lasham Gliding Society,South East,580.0,100.0,True,110.0,10.0,730.0,10.0,860.0
11073,12-09-2013,Kent Gliding Club,South East,740.0,140.0,True,120.0,30.0,740.0,20.0,910.0
11074,06-12-2015,Lasham Gliding Society,South East,120.0,60.0,True,50.0,20.0,70.0,10.0,150.0
11075,26-10-2018,Yorkshire Gliding Club,North West,190.0,60.0,True,50.0,0.0,120.0,10.0,180.0
11076,16-01-2011,Cambridge Gliding Centre,East Anglia,70.0,50.0,True,50.0,0.0,40.0,0.0,90.0
11077,06-01-2010,Buckminster Gliding Club,East Midlands,80.0,50.0,False,50.0,20.0,80.0,10.0,160.0
11078,12-03-2010,Kent Gliding Club,South East,400.0,180.0,True,160.0,40.0,320.0,10.0,530.0
11079,01-01-2013,London Gliding Club,East Midlands,100.0,40.0,False,40.0,40.0,90.0,10.0,180.0
11080,24-08-2010,Gransden Lodge Gliding Club,East Anglia,520.0,110.0,True,120.0,50.0,380.0,20.0,570.0
11081,03-03-2011,Lasham Gliding Society,South East,310.0,120.0,True,140.0,30.0,240.0,10.0,420.0
11082,18-12-2014,Lasham Gliding Society,South East,150.0,50.0,False,40.0,20.0,180.0,0.0,240.0
11083,15-10-2018,Norfolk Gliding Club,East Anglia,410.0,120.0,False,120.0,40.0,340.0,10.0,510.0
11084,24-10-2024,Buckminster Gliding Club,East Midlands,220.0,70.0,True,70.0,50.0,330.0,10.0,460.0
11085,18-08-2017,Devon & Somerset Gliding Club,South West,490.0,140.0,True,150.0,40.0,440.0,0.0,630.0
11086,07-12-2018,Lasham Gliding Society,South East,80.0,30.0,False,30.0,40.0,50.0,0.0,120.0
11087,05-07-2022,Portmoak Gliding Club,Scotland,200.0,60.0,True,50.0,0.0,150.0,10.0,210.0
11088,14-01-2013,Yorkshire Gliding Club,North West,130.0,60.0,True,60.0,30.0,140.0,20.0,250.0
11089,14-04-2019,Wolds Gliding Club,East Midlands,430.0,90.0,True,80.0,10.0,510.0,10.0,610.0
11090,20-04-2022,Lasham Gliding Society,South East,280.0,50.0,False,50.0,30.0,370.0,20.0,470.0
11091,07-04-2016,Cambridge Gliding Centre,East Anglia,270.0,80.0,True,90.0,20.0,150.0,20.0,280.0
11092,06-07-2019,Shalbourne Gliding Club,South East,430.0,90.0,False,100.0,20.0,450.0,10.0,580.0
11093,30-07-2015,Norfolk Gliding Club,East Anglia,750.0,180.0,False,170.0,50.0,440.0,0.0,660.0
11094,12-03-2016,Devon & Somerset Gliding Club,South West,160.0,50.0,True,40.0,10.0,220.0,10.0,280.0
11095,20-07-2012,Shalbourne Gliding Club,South East,610.0,120.0,False,140.0,40.0,790.0,10.0,980.0
